// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B41517
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
36868		0.086571	-0.584064	-0.028893	-0.806561	-9.786440	-71.292548	-160.720739
36869		0.086614	-0.584029	-0.028952	-0.806579	-9.775157	-71.288664	-160.723520
36870		0.086655	-0.584007	-0.029034	-0.806588	-9.758435	-71.287032	-160.730155
36871		0.086717	-0.583986	-0.029106	-0.806594	-9.748674	-71.285050	-160.728851
36872		0.086761	-0.583966	-0.029166	-0.806601	-9.738798	-71.283170	-160.730114
36873		0.086795	-0.583918	-0.029234	-0.806630	-9.721558	-71.277837	-160.738937
36874		0.086873	-0.583842	-0.029348	-0.806672	-9.697303	-71.269153	-160.747219
36875		0.086890	-0.583763	-0.029416	-0.806725	-9.673429	-71.259742	-160.763940
36876		0.086911	-0.583709	-0.029517	-0.806758	-9.643520	-71.254404	-160.783695
36877		0.086875	-0.583678	-0.029565	-0.806783	-9.619515	-71.251741	-160.806693
36878		0.086872	-0.583676	-0.029585	-0.806784	-9.612847	-71.251980	-160.811960
36879		0.086815	-0.583679	-0.029584	-0.806788	-9.601865	-71.253004	-160.827726
36880		0.086734	-0.583662	-0.029545	-0.806811	-9.594243	-71.250666	-160.845297
36881		0.086547	-0.583646	-0.029443	-0.806846	-9.582475	-71.248310	-160.880746
36882		0.086368	-0.583629	-0.029369	-0.806880	-9.564362	-71.246458	-160.919672
36883		0.086136	-0.583615	-0.029270	-0.806919	-9.542950	-71.244906	-160.968391
36884		0.085876	-0.583621	-0.029239	-0.806943	-9.498433	-71.248104	-161.036938
36885		0.085579	-0.583598	-0.029176	-0.806993	-9.452433	-71.247051	-161.112522
36886		0.085307	-0.583534	-0.029174	-0.807068	-9.390262	-71.241362	-161.197212
36887		0.084978	-0.583440	-0.029143	-0.807172	-9.321388	-71.231545	-161.295654
36888		0.084709	-0.583332	-0.029152	-0.807278	-9.251967	-71.219933	-161.386326
36889		0.084464	-0.583209	-0.029160	-0.807393	-9.186403	-71.205985	-161.471251
36890		0.084276	-0.583069	-0.029202	-0.807512	-9.121412	-71.189897	-161.548051
36891		0.084184	-0.582909	-0.029319	-0.807632	-9.053766	-71.171575	-161.613394
36892		0.084084	-0.582712	-0.029414	-0.807782	-8.986354	-71.147702	-161.680884
36893		0.083989	-0.582519	-0.029517	-0.807927	-8.918651	-71.124548	-161.747620
36894		0.083867	-0.582356	-0.029585	-0.808055	-8.858201	-71.104960	-161.812266
36895		0.083696	-0.582184	-0.029605	-0.808196	-8.800444	-71.083698	-161.882169
36896		0.083595	-0.582006	-0.029637	-0.808334	-8.753266	-71.060930	-161.934758
36897		0.083516	-0.581844	-0.029701	-0.808456	-8.703520	-71.040942	-161.985473
36898		0.083513	-0.581703	-0.029809	-0.808554	-8.658675	-71.023973	-162.021399
36899		0.083610	-0.581562	-0.030027	-0.808637	-8.604106	-71.008339	-162.049771
36900		0.083747	-0.581437	-0.030285	-0.808703	-8.548293	-70.995329	-162.072873
36901		0.083824	-0.581305	-0.030542	-0.808780	-8.479596	-70.982038	-162.113816
36902		0.084049	-0.581088	-0.030887	-0.808900	-8.408466	-70.957238	-162.137591
36903		0.084294	-0.580814	-0.031230	-0.809057	-8.336643	-70.924608	-162.160503
36904		0.084539	-0.580532	-0.031543	-0.809223	-8.272506	-70.890025	-162.178216
36905		0.084807	-0.580213	-0.031845	-0.809411	-8.212917	-70.849985	-162.190234
36906		0.085114	-0.579867	-0.032159	-0.809614	-8.155088	-70.806201	-162.196189
36907		0.085450	-0.579546	-0.032485	-0.809796	-8.102717	-70.765750	-162.193426
36908		0.085751	-0.579266	-0.032772	-0.809953	-8.057757	-70.730471	-162.189355
36909		0.086038	-0.578993	-0.033017	-0.810108	-8.022108	-70.695491	-162.180594
36910		0.086315	-0.578789	-0.033227	-0.810215	-8.000868	-70.669307	-162.161300
36911		0.086620	-0.578576	-0.033470	-0.810325	-7.975360	-70.642295	-162.141167
36912		0.086900	-0.578365	-0.033695	-0.810436	-7.949842	-70.615424	-162.124654
36913		0.087099	-0.578133	-0.033871	-0.810573	-7.919587	-70.585458	-162.123521
36914		0.087328	-0.577876	-0.034071	-0.810723	-7.886719	-70.552281	-162.120499
36915		0.087489	-0.577613	-0.034237	-0.810886	-7.849093	-70.518273	-162.130634
36916		0.087690	-0.577360	-0.034410	-0.811038	-7.818360	-70.485296	-162.129981
36917		0.087841	-0.577076	-0.034581	-0.811216	-7.775566	-70.448647	-162.145592
36918		0.087992	-0.576781	-0.034757	-0.811402	-7.730817	-70.410504	-162.162808
36919		0.088121	-0.576482	-0.034900	-0.811594	-7.689872	-70.371356	-162.180684
36920		0.088276	-0.576188	-0.035055	-0.811779	-7.651896	-70.332956	-162.192543
36921		0.088434	-0.575926	-0.035200	-0.811942	-7.619850	-70.298680	-162.198928
36922		0.088630	-0.575688	-0.035341	-0.812083	-7.598760	-70.267258	-162.191746
36923		0.088726	-0.575474	-0.035416	-0.812221	-7.577872	-70.238647	-162.198083
36924		0.088833	-0.575299	-0.035441	-0.812332	-7.576458	-70.214228	-162.188174
36925		0.088833	-0.575174	-0.035398	-0.812423	-7.576751	-70.196094	-162.191254
36926		0.088805	-0.575097	-0.035297	-0.812485	-7.591505	-70.183585	-162.186905
36927		0.088756	-0.575057	-0.035191	-0.812523	-7.607039	-70.176393	-162.184106
36928		0.088594	-0.575057	-0.034989	-0.812549	-7.629718	-70.173474	-162.191420
