// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B41515
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
35519		-0.018265	0.659252	0.010913	-0.751621	-17.231531	82.144783	162.171322
35520		-0.018302	0.659108	0.010974	-0.751745	-17.240242	82.121674	162.164540
35521		-0.018357	0.658932	0.011015	-0.751898	-17.234985	82.093768	162.168696
35522		-0.018373	0.659044	0.011031	-0.751799	-17.290358	82.109318	162.113326
35523		-0.018346	0.659243	0.011075	-0.751625	-17.369847	82.137800	162.039661
35524		-0.018356	0.659351	0.011022	-0.751531	-17.379409	82.154502	162.024973
35525		-0.018335	0.659479	0.010973	-0.751419	-17.381620	82.174798	162.020482
35526		-0.018303	0.659633	0.010909	-0.751286	-17.378632	82.199425	162.020861
35527		-0.018300	0.659690	0.010910	-0.751236	-17.396265	82.207666	162.003532
35528		-0.018331	0.659680	0.010870	-0.751244	-17.384704	82.206548	162.009349
35529		-0.018400	0.659665	0.010834	-0.751256	-17.394773	82.203672	161.990753
35530		-0.018470	0.659600	0.010823	-0.751312	-17.403072	82.192835	161.975901
35531		-0.018562	0.659542	0.010819	-0.751361	-17.429871	82.182338	161.941256
35532		-0.018640	0.659496	0.010799	-0.751400	-17.442785	82.174371	161.920398
35533		-0.018695	0.659416	0.010844	-0.751468	-17.472479	82.160399	161.889908
35534		-0.018742	0.659324	0.010884	-0.751547	-17.490469	82.145010	161.871305
35535		-0.018738	0.659250	0.010951	-0.751610	-17.503801	82.132873	161.863686
35536		-0.018709	0.659268	0.010971	-0.751595	-17.506774	82.135704	161.864681
35537		-0.018600	0.659312	0.011011	-0.751559	-17.488134	82.143520	161.895439
35538		-0.018471	0.659357	0.011042	-0.751522	-17.454555	82.152376	161.942097
35539		-0.018255	0.659398	0.011176	-0.751489	-17.435196	82.160139	161.989854
35540		-0.018083	0.659477	0.011265	-0.751423	-17.425532	82.173380	162.020716
35541		-0.017889	0.659592	0.011369	-0.751325	-17.425061	82.192035	162.045458
35542		-0.017787	0.659694	0.011439	-0.751237	-17.448777	82.207564	162.035646
35543		-0.017669	0.659771	0.011542	-0.751171	-17.474659	82.219005	162.027771
35544		-0.017584	0.659893	0.011626	-0.751064	-17.522947	82.236753	161.993142
35545		-0.017529	0.660066	0.011695	-0.750912	-17.595787	82.261495	161.930425
