// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B41515
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
34038		0.010495	0.688050	0.030009	-0.724966	-29.503256	86.616047	153.780649
34039		0.010495	0.687795	0.030035	-0.725207	-29.220653	86.579436	154.065337
34040		0.010519	0.687546	0.030088	-0.725441	-28.957763	86.543611	154.334551
34041		0.010506	0.687312	0.030049	-0.725664	-28.646353	86.511690	154.641776
34042		0.010571	0.687095	0.030102	-0.725866	-28.386640	86.481778	154.911024
34043		0.010575	0.686917	0.030044	-0.726037	-28.105441	86.458733	155.187879
34044		0.010585	0.686788	0.030000	-0.726161	-27.892992	86.442269	155.397644
34045		0.010593	0.686684	0.029908	-0.726263	-27.654126	86.430910	155.629647
34046		0.010589	0.686570	0.029831	-0.726374	-27.437718	86.417052	155.839467
34047		0.010606	0.686449	0.029771	-0.726491	-27.213819	86.402448	156.059966
34048		0.010574	0.686356	0.029657	-0.726584	-27.010016	86.391620	156.251869
34049		0.010569	0.686234	0.029599	-0.726701	-26.814959	86.375950	156.441893
34050		0.010571	0.686132	0.029575	-0.726799	-26.674070	86.362176	156.580946
34051		0.010570	0.686019	0.029564	-0.726906	-26.544401	86.346408	156.709670
34052		0.010590	0.685928	0.029590	-0.726990	-26.460189	86.333199	156.797638
34053		0.010614	0.685856	0.029583	-0.727059	-26.349799	86.323925	156.909444
34054		0.010628	0.685767	0.029593	-0.727141	-26.256827	86.311437	157.004356
34055		0.010665	0.685683	0.029593	-0.727221	-26.129526	86.300616	157.134598
34056		0.010689	0.685614	0.029579	-0.727285	-26.018829	86.292048	157.246181
34057		0.010738	0.685532	0.029600	-0.727361	-25.907260	86.281305	157.363489
34058		0.010770	0.685452	0.029617	-0.727436	-25.812318	86.270391	157.462388
34059		0.010803	0.685356	0.029680	-0.727523	-25.758243	86.255798	157.524205
34060		0.010831	0.685267	0.029727	-0.727605	-25.695565	86.242577	157.592990
34061		0.010832	0.685151	0.029798	-0.727711	-25.667146	86.223854	157.627309
34062		0.010793	0.685020	0.029844	-0.727833	-25.635206	86.202246	157.659749
34063		0.010783	0.684841	0.029948	-0.727997	-25.596015	86.173103	157.706696
34064		0.010729	0.684685	0.030059	-0.728140	-25.633980	86.145466	157.673295
34065		0.010698	0.684484	0.030220	-0.728323	-25.662694	86.110735	157.655221
34066		0.010640	0.684284	0.030385	-0.728505	-25.724897	86.075097	157.601675
34067		0.010583	0.684049	0.030606	-0.728717	-25.814640	86.032801	157.525289
34068		0.010556	0.683778	0.030842	-0.728962	-25.857270	85.985922	157.499740
34069		0.010505	0.683512	0.031110	-0.729201	-25.961070	85.937987	157.413523
34070		0.010483	0.683198	0.031388	-0.729483	-26.005274	85.883979	157.390145
34071		0.010409	0.682882	0.031610	-0.729770	-26.034241	85.829448	157.373188
34072		0.010340	0.682596	0.031822	-0.730030	-26.073588	85.779781	157.345552
34073		0.010243	0.682311	0.031921	-0.730293	-26.023374	85.732748	157.395954
34074		0.010116	0.682025	0.031951	-0.730560	-25.927247	85.686623	157.484283
34075		0.009997	0.681749	0.031932	-0.730820	-25.785604	85.643610	157.614768
34076		0.009943	0.681515	0.031965	-0.731038	-25.673029	85.607248	157.725665
34077		0.009795	0.681285	0.031907	-0.731257	-25.559666	85.571068	157.822361
34078		0.009628	0.681047	0.031831	-0.731484	-25.441789	85.533589	157.920601
34079		0.009492	0.680754	0.031743	-0.731762	-25.240120	85.489576	158.104108
34080		0.009371	0.680483	0.031716	-0.732017	-25.108394	85.447485	158.223944
34081		0.009201	0.680190	0.031620	-0.732295	-24.935910	85.402553	158.374886
34082		0.008978	0.679893	0.031411	-0.732583	-24.699965	85.358511	158.575841
34083		0.008816	0.679591	0.031267	-0.732871	-24.475181	85.313832	158.775792
34084		0.008601	0.679316	0.031076	-0.733138	-24.272874	85.272612	158.945275
34085		0.008426	0.679036	0.030928	-0.733404	-24.080084	85.230859	159.111925
34086		0.008261	0.678801	0.030808	-0.733629	-23.938521	85.194914	159.230362
