// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B4151A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
34596		0.849234	-0.048758	-0.524504	-0.036320	-5.737404	-63.430918	-1.350435
34597		0.849296	-0.048631	-0.524421	-0.036239	-5.719745	-63.418952	-1.350952
34598		0.849399	-0.048543	-0.524264	-0.036216	-5.702165	-63.397515	-1.359524
34599		0.849482	-0.048336	-0.524162	-0.036032	-5.680698	-63.382209	-1.348601
34600		0.849563	-0.048279	-0.524037	-0.036008	-5.670242	-63.365179	-1.352543
34601		0.849624	-0.048211	-0.523948	-0.035968	-5.659880	-63.352815	-1.354100
34602		0.849683	-0.048144	-0.523859	-0.035939	-5.648363	-63.340629	-1.357730
34603		0.849736	-0.047938	-0.523803	-0.035789	-5.623068	-63.331719	-1.353488
34604		0.849789	-0.047856	-0.523727	-0.035761	-5.608219	-63.321219	-1.359310
34605		0.849838	-0.047733	-0.523664	-0.035690	-5.590366	-63.311992	-1.361125
34606		0.849898	-0.047673	-0.523573	-0.035676	-5.578081	-63.299591	-1.367360
34607		0.849975	-0.047558	-0.523461	-0.035630	-5.558447	-63.284114	-1.373813
34608		0.850057	-0.047496	-0.523332	-0.035643	-5.542021	-63.266758	-1.386397
34609		0.850142	-0.047406	-0.523205	-0.035612	-5.525311	-63.249234	-1.393269
34610		0.850234	-0.047340	-0.523061	-0.035618	-5.508719	-63.229880	-1.405118
34611		0.850336	-0.047294	-0.522897	-0.035631	-5.495616	-63.207853	-1.415803
34612		0.850450	-0.047229	-0.522718	-0.035646	-5.477969	-63.183688	-1.429582
34613		0.850571	-0.047079	-0.522541	-0.035534	-5.458697	-63.159006	-1.427347
34614		0.850691	-0.047023	-0.522351	-0.035531	-5.445256	-63.133346	-1.436208
34615		0.850784	-0.046931	-0.522211	-0.035493	-5.429090	-63.114164	-1.441856
34616		0.850882	-0.046864	-0.522058	-0.035485	-5.414576	-63.093350	-1.450413
34617		0.850960	-0.046856	-0.521929	-0.035524	-5.406391	-63.076329	-1.461415
34618		0.851046	-0.046799	-0.521794	-0.035514	-5.394233	-63.058062	-1.468202
34619		0.851119	-0.046850	-0.521664	-0.035624	-5.389681	-63.041275	-1.486554
34620		0.851181	-0.046755	-0.521573	-0.035592	-5.372667	-63.028786	-1.493142
34621		0.851224	-0.046799	-0.521492	-0.035695	-5.367793	-63.018569	-1.510343
34622		0.851267	-0.046719	-0.521428	-0.035692	-5.350421	-63.009851	-1.520942
34623		0.851304	-0.046772	-0.521359	-0.035772	-5.350884	-63.001131	-1.531683
34624		0.851354	-0.046716	-0.521282	-0.035764	-5.339081	-62.990672	-1.538361
34625		0.851399	-0.046736	-0.521203	-0.035828	-5.334282	-62.980502	-1.550274
34626		0.851463	-0.046692	-0.521102	-0.035823	-5.324739	-62.966766	-1.555955
34627		0.851519	-0.046592	-0.521025	-0.035746	-5.312663	-62.955812	-1.553363
34628		0.851569	-0.046568	-0.520945	-0.035747	-5.306743	-62.944987	-1.557526
34629		0.851627	-0.046595	-0.520845	-0.035797	-5.305054	-62.931987	-1.565791
34630		0.851672	-0.046569	-0.520772	-0.035802	-5.298142	-62.922182	-1.571145
34631		0.851699	-0.046616	-0.520718	-0.035892	-5.296111	-62.915530	-1.584704
34632		0.851736	-0.046603	-0.520659	-0.035902	-5.291611	-62.907670	-1.589054
34633		0.851769	-0.046625	-0.520599	-0.035933	-5.291833	-62.899913	-1.593408
34634		0.851810	-0.046623	-0.520533	-0.035935	-5.290553	-62.890979	-1.594850
34635		0.851839	-0.046528	-0.520501	-0.035834	-5.283239	-62.885872	-1.585826
34636		0.851880	-0.046535	-0.520434	-0.035833	-5.284163	-62.876888	-1.585565
34637		0.851912	-0.046682	-0.520357	-0.035995	-5.294025	-62.867840	-1.601659
34638		0.851953	-0.046695	-0.520287	-0.036011	-5.294180	-62.858646	-1.604024
34639		0.851969	-0.046729	-0.520256	-0.036041	-5.297280	-62.854715	-1.606309
34640		0.851998	-0.046768	-0.520205	-0.036050	-5.304122	-62.847982	-1.603578
34641		0.852017	-0.046875	-0.520159	-0.036128	-5.316436	-62.842464	-1.606825
34642		0.852036	-0.046919	-0.520122	-0.036144	-5.323472	-62.837726	-1.604802
34643		0.852062	-0.046947	-0.520078	-0.036141	-5.329627	-62.831817	-1.600881
34644		0.852085	-0.047034	-0.520030	-0.036157	-5.345694	-62.825644	-1.593505
34645		0.852096	-0.047274	-0.519975	-0.036383	-5.367369	-62.820096	-1.610805
34646		0.852130	-0.047319	-0.519912	-0.036422	-5.371467	-62.811972	-1.613827
34647		0.852169	-0.047343	-0.519849	-0.036385	-5.380742	-62.803422	-1.603638
34648		0.852202	-0.047367	-0.519791	-0.036395	-5.384185	-62.795764	-1.603112
34649		0.852218	-0.047439	-0.519756	-0.036451	-5.391920	-62.791460	-1.606139
34650		0.852239	-0.047448	-0.519720	-0.036449	-5.394020	-62.786674	-1.604674
34651		0.852275	-0.047429	-0.519668	-0.036384	-5.397826	-62.779241	-1.593955
34652		0.852296	-0.047462	-0.519629	-0.036392	-5.403547	-62.774142	-1.591728
34653		0.852306	-0.047547	-0.519601	-0.036449	-5.414027	-62.770879	-1.593145
34654		0.852317	-0.047540	-0.519585	-0.036424	-5.415668	-62.768555	-1.588834
34655		0.852328	-0.047537	-0.519569	-0.036397	-5.418339	-62.766267	-1.583774
34656		0.852359	-0.047559	-0.519518	-0.036383	-5.424631	-62.759381	-1.578235
34657		0.852396	-0.047642	-0.519447	-0.036409	-5.438313	-62.750164	-1.573826
34658		0.852436	-0.047725	-0.519374	-0.036404	-5.456035	-62.740550	-1.562699
34659		0.852495	-0.047860	-0.519264	-0.036418	-5.482116	-62.726093	-1.549307
34660		0.852552	-0.048015	-0.519155	-0.036440	-5.511586	-62.711895	-1.534757
34661		0.852576	-0.048189	-0.519091	-0.036564	-5.532296	-62.704440	-1.539137
34662		0.852645	-0.048356	-0.518958	-0.036616	-5.560123	-62.687207	-1.529867
34663		0.852667	-0.048540	-0.518897	-0.036729	-5.584077	-62.680125	-1.530763
34664		0.852666	-0.048565	-0.518897	-0.036712	-5.591613	-62.680048	-1.524003
34665		0.852641	-0.048504	-0.518954	-0.036580	-5.596295	-62.686715	-1.503055
34666		0.852638	-0.048540	-0.518956	-0.036571	-5.605140	-62.686996	-1.496511
34667		0.852589	-0.048564	-0.519034	-0.036559	-5.612534	-62.697437	-1.489937
34668		0.852548	-0.048574	-0.519103	-0.036537	-5.617941	-62.706492	-1.483347
34669		0.852495	-0.048647	-0.519178	-0.036605	-5.625462	-62.717180	-1.487422
34670		0.852458	-0.048547	-0.519252	-0.036541	-5.613011	-62.726575	-1.486038
34671		0.852393	-0.048507	-0.519363	-0.036540	-5.605734	-62.741268	-1.489694
34672		0.852352	-0.048426	-0.519439	-0.036510	-5.592947	-62.751222	-1.493050
34673		0.852321	-0.048376	-0.519499	-0.036464	-5.588692	-62.758862	-1.489171
34674		0.852293	-0.048344	-0.519552	-0.036407	-5.589872	-62.765460	-1.480511
34675		0.852267	-0.048340	-0.519597	-0.036373	-5.593806	-62.771322	-1.473261
34676		0.852244	-0.048358	-0.519636	-0.036332	-5.603231	-62.776266	-1.461887
34677		0.852205	-0.048445	-0.519687	-0.036403	-5.613224	-62.783775	-1.464983
34678		0.852168	-0.048457	-0.519748	-0.036377	-5.619681	-62.791796	-1.457162
34679		0.852114	-0.048408	-0.519847	-0.036307	-5.619099	-62.804505	-1.447658
34680		0.852066	-0.048400	-0.519926	-0.036306	-5.618287	-62.815103	-1.447500
34681		0.852010	-0.048374	-0.520022	-0.036267	-5.618786	-62.827715	-1.441434
34682		0.851963	-0.048372	-0.520099	-0.036281	-5.617197	-62.838110	-1.443901
34683		0.851905	-0.048443	-0.520183	-0.036339	-5.625513	-62.849871	-1.446175
34684		0.851862	-0.048493	-0.520248	-0.036352	-5.635163	-62.858758	-1.441592
34685		0.851846	-0.048582	-0.520263	-0.036382	-5.650525	-62.861168	-1.436186
34686		0.851827	-0.048608	-0.520293	-0.036382	-5.656342	-62.865145	-1.432438
34687		0.851822	-0.048800	-0.520274	-0.036503	-5.681550	-62.863826	-1.433377
34688		0.851801	-0.048698	-0.520326	-0.036399	-5.673801	-62.869917	-1.423864
34689		0.851772	-0.048719	-0.520371	-0.036385	-5.680413	-62.875908	-1.417770
34690		0.851774	-0.048748	-0.520366	-0.036375	-5.688123	-62.875219	-1.411680
34691		0.851755	-0.048741	-0.520401	-0.036336	-5.692032	-62.879643	-1.403849
34692		0.851743	-0.048741	-0.520422	-0.036329	-5.693139	-62.882348	-1.402085
34693		0.851704	-0.048676	-0.520497	-0.036240	-5.691399	-62.891785	-1.390896
34694		0.851703	-0.048663	-0.520503	-0.036200	-5.693960	-62.892280	-1.383914
34695		0.851666	-0.048709	-0.520556	-0.036253	-5.697322	-62.899738	-1.388674
34696		0.851648	-0.048703	-0.520588	-0.036216	-5.701222	-62.903814	-1.381128
34697		0.851630	-0.048673	-0.520625	-0.036148	-5.703877	-62.908356	-1.370188
34698		0.851610	-0.048663	-0.520663	-0.036106	-5.707679	-62.913044	-1.361914
34699		0.851587	-0.048629	-0.520706	-0.036058	-5.707104	-62.918465	-1.355648
34700		0.851558	-0.048627	-0.520753	-0.036057	-5.707349	-62.924808	-1.355013
34701		0.851523	-0.048716	-0.520797	-0.036141	-5.715720	-62.931424	-1.361003
34702		0.851508	-0.048750	-0.520817	-0.036152	-5.721788	-62.934173	-1.358670
34703		0.851492	-0.048745	-0.520845	-0.036139	-5.722656	-62.937916	-1.356229
34704		0.851480	-0.048774	-0.520860	-0.036159	-5.726616	-62.940111	-1.356321
34705		0.851470	-0.048871	-0.520863	-0.036233	-5.737797	-62.941139	-1.359468
34706		0.851458	-0.048918	-0.520877	-0.036247	-5.746182	-62.943218	-1.356153
34707		0.851437	-0.048881	-0.520918	-0.036187	-5.746500	-62.948258	-1.347537
34708		0.851414	-0.048934	-0.520950	-0.036218	-5.754216	-62.952748	-1.346802
34709		0.851379	-0.049003	-0.520995	-0.036288	-5.760269	-62.959464	-1.352219
34710		0.851358	-0.049052	-0.521022	-0.036327	-5.765882	-62.963399	-1.353909
34711		0.851321	-0.049049	-0.521085	-0.036295	-5.770135	-62.971650	-1.346647
34712		0.851288	-0.049098	-0.521131	-0.036335	-5.775873	-62.978193	-1.348278
34713		0.851255	-0.049145	-0.521177	-0.036386	-5.779590	-62.984772	-1.352604
34714		0.851227	-0.049178	-0.521217	-0.036427	-5.781899	-62.990405	-1.356457
34715		0.851206	-0.049216	-0.521246	-0.036446	-5.787897	-62.994480	-1.355169
34716		0.851176	-0.049220	-0.521291	-0.036489	-5.783468	-63.000899	-1.363414
34717		0.851148	-0.049253	-0.521331	-0.036555	-5.782229	-63.006697	-1.372799
34718		0.851124	-0.049248	-0.521367	-0.036586	-5.777470	-63.011733	-1.379653
34719		0.851090	-0.049221	-0.521423	-0.036616	-5.768242	-63.019433	-1.388972
34720		0.851077	-0.049224	-0.521440	-0.036672	-5.761663	-63.022076	-1.400441
34721		0.851048	-0.049265	-0.521477	-0.036759	-5.759529	-63.027761	-1.413150
34722		0.851035	-0.049277	-0.521494	-0.036812	-5.755165	-63.030345	-1.422913
34723		0.851002	-0.049338	-0.521533	-0.036935	-5.752617	-63.036624	-1.440733
34724		0.850970	-0.049335	-0.521582	-0.036991	-5.745067	-63.043512	-1.452618
34725		0.850948	-0.049280	-0.521626	-0.036955	-5.738228	-63.049138	-1.451772
34726		0.850925	-0.049304	-0.521657	-0.037013	-5.736299	-63.053660	-1.460504
34727		0.850892	-0.049265	-0.521712	-0.037048	-5.723585	-63.061188	-1.472789
34728		0.850865	-0.049279	-0.521750	-0.037113	-5.718435	-63.066791	-1.484428
34729		0.850830	-0.049410	-0.521781	-0.037306	-5.721467	-63.072492	-1.508367
34730		0.850798	-0.049413	-0.521827	-0.037378	-5.713104	-63.079174	-1.522913
34731		0.850768	-0.049454	-0.521866	-0.037468	-5.710623	-63.085099	-1.536220
34732		0.850745	-0.049473	-0.521899	-0.037509	-5.709486	-63.089818	-1.542317
34733		0.850731	-0.049453	-0.521923	-0.037520	-5.703975	-63.093028	-1.546985
34734		0.850704	-0.049452	-0.521964	-0.037571	-5.697396	-63.098882	-1.557705
34735		0.850679	-0.049495	-0.521997	-0.037622	-5.700140	-63.103751	-1.562626
34736		0.850654	-0.049498	-0.522033	-0.037679	-5.693659	-63.108991	-1.574074
34737		0.850624	-0.049434	-0.522090	-0.037636	-5.685972	-63.116252	-1.572686
34738		0.850599	-0.049454	-0.522125	-0.037688	-5.683922	-63.121381	-1.580711
34739		0.850564	-0.049612	-0.522154	-0.037883	-5.692529	-63.126853	-1.601535
34740		0.850527	-0.049631	-0.522207	-0.037954	-5.687586	-63.134440	-1.613870
34741		0.850484	-0.049679	-0.522267	-0.038025	-5.689259	-63.143157	-1.621961
34742		0.850440	-0.049677	-0.522335	-0.038082	-5.681785	-63.152636	-1.633846
34743		0.850399	-0.049761	-0.522385	-0.038197	-5.685205	-63.160249	-1.646952
34744		0.850369	-0.049765	-0.522430	-0.038240	-5.680735	-63.166655	-1.655250
34745		0.850330	-0.049739	-0.522496	-0.038259	-5.673305	-63.175544	-1.661949
34746		0.850290	-0.049718	-0.522561	-0.038282	-5.666199	-63.184454	-1.669074
34747		0.850259	-0.049574	-0.522632	-0.038187	-5.648221	-63.193080	-1.667010
34748		0.850235	-0.049546	-0.522671	-0.038207	-5.639760	-63.198414	-1.674714
34749		0.850219	-0.049440	-0.522713	-0.038130	-5.627504	-63.203336	-1.671671
34750		0.850200	-0.049432	-0.522744	-0.038140	-5.624492	-63.207538	-1.674738
34751		0.850185	-0.049299	-0.522789	-0.038028	-5.610921	-63.212608	-1.667786
34752		0.850176	-0.049341	-0.522799	-0.038051	-5.617217	-63.214146	-1.666868
34753		0.850156	-0.049431	-0.522815	-0.038142	-5.624809	-63.217091	-1.674324
34754		0.850132	-0.049399	-0.522859	-0.038127	-5.620165	-63.222776	-1.675018
34755		0.850128	-0.049476	-0.522855	-0.038166	-5.631668	-63.222693	-1.673107
34756		0.850148	-0.049596	-0.522807	-0.038229	-5.648902	-63.216869	-1.671342
34757		0.850088	-0.049534	-0.522912	-0.038210	-5.638938	-63.230719	-1.674259
34758		0.850023	-0.049521	-0.523022	-0.038179	-5.641133	-63.245278	-1.668191
34759		0.849971	-0.049602	-0.523094	-0.038236	-5.651802	-63.255510	-1.668895
34760		0.849918	-0.049627	-0.523179	-0.038228	-5.658977	-63.266898	-1.662991
34761		0.849843	-0.049672	-0.523291	-0.038290	-5.661481	-63.282519	-1.669149
34762		0.849807	-0.049658	-0.523353	-0.038272	-5.661436	-63.290696	-1.666333
34763		0.849782	-0.049596	-0.523402	-0.038227	-5.654455	-63.296837	-1.664409
34764		0.849735	-0.049486	-0.523493	-0.038157	-5.640809	-63.308440	-1.662811
34765		0.849692	-0.049290	-0.523595	-0.037983	-5.622238	-63.320609	-1.650332
34766		0.849649	-0.049218	-0.523671	-0.037979	-5.607671	-63.330738	-1.658367
34767		0.849585	-0.049285	-0.523762	-0.038068	-5.611158	-63.343594	-1.667799
34768		0.849559	-0.049258	-0.523810	-0.038046	-5.608663	-63.349831	-1.666034
34769		0.849522	-0.049256	-0.523869	-0.038056	-5.607391	-63.357849	-1.667826
34770		0.849507	-0.049234	-0.523895	-0.038048	-5.603963	-63.361284	-1.668769
34771		0.849477	-0.049286	-0.523936	-0.038097	-5.608967	-63.367198	-1.672063
34772		0.849452	-0.049263	-0.523979	-0.038080	-5.606579	-63.372823	-1.671021
34773		0.849441	-0.049238	-0.524001	-0.038058	-5.604263	-63.375615	-1.669365
34774		0.849417	-0.049174	-0.524048	-0.038036	-5.593740	-63.381652	-1.672590
34775		0.849397	-0.049163	-0.524082	-0.038023	-5.593365	-63.386093	-1.670989
34776		0.849368	-0.049114	-0.524135	-0.038000	-5.586311	-63.393044	-1.671953
34777		0.849348	-0.049114	-0.524167	-0.038009	-5.585349	-63.397387	-1.673569
34778		0.849329	-0.049091	-0.524200	-0.038006	-5.580921	-63.401840	-1.675715
34779		0.849311	-0.048942	-0.524254	-0.037860	-5.568432	-63.407824	-1.663533
34780		0.849308	-0.048928	-0.524261	-0.037849	-5.567122	-63.408601	-1.662793
34781		0.849295	-0.049043	-0.524261	-0.037982	-5.574339	-63.409711	-1.676179
34782		0.849302	-0.049058	-0.524249	-0.037972	-5.578718	-63.408139	-1.672221
34783		0.849306	-0.049103	-0.524234	-0.038039	-5.579618	-63.406580	-1.680730
34784		0.849293	-0.048956	-0.524276	-0.037951	-5.559639	-63.411324	-1.681091
34785		0.849285	-0.048939	-0.524293	-0.037903	-5.562545	-63.413359	-1.672691
34786		0.849280	-0.048937	-0.524302	-0.037899	-5.562572	-63.414494	-1.672147
34787		0.849283	-0.048929	-0.524298	-0.037887	-5.562432	-63.413923	-1.670617
34788		0.849254	-0.048898	-0.524351	-0.037859	-5.559872	-63.420763	-1.668105
34789		0.849243	-0.048888	-0.524371	-0.037838	-5.560797	-63.423292	-1.664565
34790		0.849239	-0.048886	-0.524379	-0.037805	-5.564805	-63.424162	-1.657683
34791		0.849218	-0.048898	-0.524414	-0.037795	-5.569067	-63.428811	-1.653467
34792		0.849214	-0.048898	-0.524424	-0.037744	-5.576143	-63.429825	-1.642181
34793		0.849200	-0.048917	-0.524448	-0.037701	-5.586065	-63.432823	-1.630176
34794		0.849208	-0.048917	-0.524439	-0.037649	-5.593015	-63.431234	-1.618945
34795		0.849206	-0.048936	-0.524442	-0.037621	-5.601052	-63.431483	-1.610112
34796		0.849198	-0.048950	-0.524456	-0.037588	-5.608544	-63.433265	-1.600956
34797		0.849192	-0.048880	-0.524482	-0.037448	-5.612327	-63.435704	-1.579652
34798		0.849164	-0.048879	-0.524529	-0.037417	-5.616610	-63.441772	-1.572639
34799		0.849142	-0.048955	-0.524554	-0.037474	-5.625837	-63.445628	-1.574448
34800		0.849120	-0.048962	-0.524591	-0.037455	-5.630313	-63.450476	-1.568894
34801		0.849095	-0.049005	-0.524626	-0.037466	-5.638594	-63.455450	-1.565027
34802		0.849085	-0.049009	-0.524642	-0.037464	-5.639871	-63.457556	-1.563939
34803		0.849078	-0.049024	-0.524653	-0.037447	-5.645533	-63.458886	-1.558090
34804		0.849067	-0.049037	-0.524668	-0.037472	-5.645069	-63.461208	-1.561607
34805		0.849065	-0.049135	-0.524656	-0.037572	-5.653048	-63.460314	-1.570223
34806		0.849043	-0.049137	-0.524689	-0.037590	-5.651401	-63.464877	-1.573474
34807		0.849038	-0.049059	-0.524709	-0.037523	-5.643491	-63.467069	-1.569245
34808		0.849024	-0.049076	-0.524730	-0.037539	-5.645180	-63.469946	-1.570291
34809		0.848992	-0.049235	-0.524754	-0.037709	-5.657177	-63.474626	-1.585623
34810		0.848970	-0.049239	-0.524789	-0.037709	-5.658607	-63.479331	-1.584462
34811		0.848944	-0.049259	-0.524828	-0.037728	-5.660670	-63.484832	-1.585643
34812		0.848920	-0.049266	-0.524866	-0.037738	-5.661184	-63.489950	-1.586418
34813		0.848896	-0.049297	-0.524900	-0.037762	-5.665033	-63.494764	-1.587092
34814		0.848867	-0.049284	-0.524945	-0.037782	-5.660051	-63.501013	-1.592549
34815		0.848838	-0.049342	-0.524983	-0.037851	-5.663781	-63.506572	-1.599352
34816		0.848821	-0.049355	-0.525008	-0.037862	-5.665398	-63.510059	-1.599656
34817		0.848803	-0.049388	-0.525032	-0.037887	-5.669223	-63.513620	-1.600591
34818		0.848788	-0.049390	-0.525055	-0.037890	-5.669516	-63.516748	-1.600696
34819		0.848760	-0.049509	-0.525082	-0.037995	-5.681656	-63.521247	-1.607139
34820		0.848744	-0.049513	-0.525108	-0.038008	-5.681037	-63.524789	-1.609181
34821		0.848705	-0.049537	-0.525167	-0.038016	-5.685722	-63.532841	-1.606997
34822		0.848674	-0.049540	-0.525218	-0.038006	-5.688242	-63.539730	-1.603811
34823		0.848631	-0.049551	-0.525289	-0.037972	-5.695865	-63.549014	-1.594168
34824		0.848590	-0.049544	-0.525357	-0.037956	-5.697209	-63.558141	-1.590705
34825		0.848535	-0.049591	-0.525440	-0.037969	-5.706331	-63.569372	-1.586436
34826		0.848496	-0.049596	-0.525503	-0.037956	-5.710024	-63.577835	-1.581957
34827		0.848456	-0.049653	-0.525563	-0.037961	-5.722216	-63.586016	-1.574767
34828		0.848422	-0.049660	-0.525619	-0.037943	-5.726928	-63.593455	-1.569075
34829		0.848384	-0.049637	-0.525686	-0.037868	-5.732582	-63.602017	-1.555109
34830		0.848359	-0.049690	-0.525724	-0.037846	-5.747488	-63.606994	-1.542693
